NecropDateDt,NecropDate,DeadDateDt,DeadDate,Date1stHeardDt,Date1stHeard,AgeCarcass,BestDead,AnimalYear,Recorder,Herd,Animal_ID,Sex,Age,AgeEstMethod,GPS_CollarSerialNo_Date_FK,CollarSN,VHF_freq,Location,InvestReason,UTM_E,UTM_N,ElevDEM,CarcassCon,Cause_Mort,CausMortAcc,ConditionNotes,Evidence,Comments,CauseMortRevised,RevisionReason,PhotoTaken,Houndsmen,RumenIntact,TracksFound,ScatFound,DragMarks,Latrine,Femur,Tooth,Mandible,Skull,LionID,KillLocUsingGPSData,LionClusterID
15-Feb-95,19950215,,,,,,19950215,1994,,Wheeler Ridge,M62,Female,6,Horn Rings,,,,long narrow canyon that rises above Sheelite in Pine Creek Canyon,,350400,4139400,2649,,Avalanche,Certain,,"see Monitoring report from 1995 for description, Wehausen & Chang 1995, pg. 4",UTMs estimated from description,,,,,,,,,,,,,,,,
15-Feb-95,19950215,,,,,,19950215,1994,,Wheeler Ridge,M63,Female,8,Horn Rings,,,,long narrow canyon that rises above Sheelite in Pine Creek Canyon,,350400,4139400,2649,,Avalanche,Certain,,"see Monitoring report from 1995 for description, Wehausen & Chang 1995, pg. 4",UTMs estimated from description,,,,,,,,,,,,,,,,
15-Feb-95,19950215,,,,,,19950215,1994,,Wheeler Ridge,M65,Male,1,Horn Rings,,,,long narrow canyon that rises above Sheelite in Pine Creek Canyon,,350400,4139400,2649,,Avalanche,Certain,,"see Monitoring report from 1995 for description, Wehausen & Chang 1995, pg. 4",UTMs estimated from description,,,,,,,,,,,,,,,,
15-Feb-95,19950215,,,,,,19950215,1994,,Wheeler Ridge,M66,Male,1,Horn Rings,,,,long narrow canyon that rises above Sheelite in Pine Creek Canyon,,350400,4139400,2649,,Avalanche,Certain,,"see Monitoring report from 1995 for description, Wehausen & Chang 1995, pg. 4",UTMs estimated from description,,,,,,,,,,,,,,,,
15-Feb-95,19950215,,,,,,19950215,1994,,Wheeler Ridge,M67,Male,4,Horn Rings,,,,long narrow canyon that rises above Sheelite in Pine Creek Canyon,,350400,4139400,2649,,Avalanche,Certain,,"see Monitoring report from 1995 for description, Wehausen & Chang 1995, pg. 4",UTMs estimated from description,,,,,,,,,,,,,,,,
15-Feb-95,19950215,,,,,,19950215,1994,,Wheeler Ridge,M68,Male,6,Horn Rings,,,,long narrow canyon that rises above Sheelite in Pine Creek Canyon,,350400,4139400,2649,,Avalanche,Certain,,"see Monitoring report from 1995 for description, Wehausen & Chang 1995, pg. 4",UTMs estimated from description,,,,,,,,,,,,,,,,
15-Feb-95,19950215,,,,,,19950215,1994,,Wheeler Ridge,M69,Male,8,Horn Rings,,,,long narrow canyon that rises above Sheelite in Pine Creek Canyon,,350400,4139400,2649,,Avalanche,Certain,,"see Monitoring report from 1995 for description, Wehausen & Chang 1995, pg. 4",UTMs estimated from description,,,,,,,,,,,,,,,,
11-Jan-95,19950111,,,,,,19950111,1994,C_Massing,Mt. Warren,M99,,0,,,,,low in Lee Vining Canyon,,308000,4201600,2353,,Bobcat,Unknown,,,"from Wehausen & Chang 1995, pg. 1; UTMs estimated from description",,,,,,,,,,,,,,,,
20-Apr-93,19930420,,,,,0,19930420,1992,,Mt. Warren,S1009,Female,1,,,24698,164.360,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Mar-93,19930301,,,,,,19930301,1992,C_Massing,Mt. Warren,M98,,0,,,,,,,,,,,Coyote,Unknown,,"no evidence given, says lamb ""known to have been killed by coyotes""","from Chang 1993, pg. 4. Herd unit unclear--somewhere north near Lee Vining Canyon",,,,,,,,,,,,,,,,
01-Jan-93,19930101,,,,,,19930101,1992,C_Massing,Mt. Warren,M97,Male,2,,,,,Ellery Lake,,303600,4200700,2961,,Unknown,,head injuries,believe cause was head injuries,"from Chang 1993, pg. 4. Ram fround by skier. UTMs estimated from description",,,,,,,,,,,,,,,,
24-Aug-91,19910824,,,,,0,19910824,1991,,Wheeler Ridge,S989,Female,3,,,7246,159.436,,,,,,,,,,,"alive 12/86, 7/91",,,,,,,,,,,,,,,,
01-Mar-89,19890301,,,,,0,19890301,1988,,Mt. Warren,S961,Female,4,,,24700,164.438,,,,,,,,,,,alive 3/89,,,,,,,,,,,,,,,,
01-Mar-89,19890301,,,,,0,19890301,1988,C_Schroeder,Mt. Warren,S963,Male,8,Horn Rings,,24713,164.481,Recovered Collar Deer Creek 7/07,,304792,4208073,3244,Consumed,Unknown,,,,"alive 3/89 - recovered Deer Creek 7/07 (skull intact, collar & ear tag)",,,,,,,,,,N,,N,Y,,,
01-Mar-89,19890301,,,,,0,19890301,1988,,Mt. Warren,S967,Female,3,,,24702,164.441,,,,,,,,Unknown,,,alive 3/89,,,,,,,,,,,,,,,,
01-Mar-89,19890301,,,,,0,19890301,1988,,Mt. Warren,S979,Female,3,,,24708,164.473,,,,,,,,,,,alive 3/89,,,,,,,,,,,,,,,,
01-Mar-89,19890301,,,,,0,19890301,1988,,Mt. Warren,S977,Female,2,,,24704,164.445,,,,,,,,,,,alive 3/89,,,,,,,,,,,,,,,,
01-Mar-89,19890301,,,,,0,19890301,1988,,Mt. Warren,S971,Male,2,,,24703,164.442,,,,,,,,,,,alive 3/89,,,,,,,,,,,,,,,,
01-Jan-89,19890101,,,,,0,19890101,1988,,Mt. Warren,S1006,Female,5,,,xxx164.463,164.463,,,,,,,,,,,alive 1/89,,,,,,,,,,,,,,,,
01-Jan-89,19890101,,,,,0,19890101,1988,,Mt. Warren,S998,Male,2,,,,,,,,,,,,,,,alive 1/89,,,,,,,,,,,,,,,,
01-Jan-89,19890101,,,,,0,19890101,1988,,Mt. Warren,S1003,Female,2,,,xxx164.687,164.687,,,,,,,,,,,alive 1/89,,,,,,,,,,,,,,,,
01-Jan-89,19890101,,,,,0,19890101,1988,,Mt. Warren,S1004,Female,2,,,xxx164.842,164.842,,,,,,,,,,,alive 1/89,,,,,,,,,,,,,,,,
01-Jan-89,19890101,,,,,0,19890101,1988,,Mt. Warren,S1002,Male,6,,,xxx164.639,164.639,,,,,,,Unknown,,,,"Chow 1991, pg. 59. No date or cause.",,,,,,,,,,,,,,,,
01-Jan-89,19890101,,,,,0,19890101,1988,,Mt. Warren,S1000,Female,1,,,xxx164.562,164.562,,,,,,,,,,,alive 1/89,,,,,,,,,,,,,,,,
01-Jan-89,19890101,,,,,0,19890101,1988,,Mt. Warren,S972,Female,2,,,24707,164.465,,,,,,,Unknown,,,,"lion predation 3/31/87--may be incorrect, alive 1/89",,,,,,,,,,,,,,,,
01-Oct-88,19881001,,,,,,19881001,1988,,,M101,Male,3,,,,,Bloody Cyn area (presumed),,306200,4192200,3089,,Lion,Unknown,,,"from Chow 1991, pg. 61; UTMs estimated from description",,,,,,,,,,,,,,,,
01-Oct-88,19881001,,,,,0,19881001,1988,,Mt. Warren,S965,Female,4,,,24701,164.439,Bloody Cyn (maybe) or somewhere in this area,,306200,4192200,3089,,Lion,Unknown,,,"from Chow 1991, pg. 61. No date given. UTMs estimated from description",,,,,,,,,,,,,,,,
01-Sep-88,19880901,,,,,,19880901,1988,,Mt. Warren,M100,Unknown,0,,,,,Peak 11273,,,,,,Unknown,,skull found near adult ewe collar (S1001),,from Chow 1991 pg 61,,,,,,,,,,,,,,,,
29-Aug-88,19880829,,,,,0,19880829,1988,,Mt. Warren,S999,Female,6,,,,,,,,,,,,,,,alive 7/88,,,,,,,,,,,,,,,,
29-Aug-88,19880829,,,,,0,19880829,1988,,Mt. Warren,S980,Female,3,,,24706,164.460,,,,,,,,,,,alive 3/87,,,,,,,,,,,,,,,,
29-Aug-88,19880829,,,,,0,19880829,1988,,Mt. Warren,S1001,Female,4,,,xxx164.361,164.361,Peak 11273,,,,,,Unknown,,"no carcass found, only collar",,from Chow 1991 pg. 52. No cause given,,,,,,,,,,,,,,,,
29-Mar-88,19880329,,,,,0,19880329,1987,,Mt. Warren,S997,Male,2,,,,,,,,,,,,,,,alive 3/88,,,,,,,,,,,,,,,,
29-Mar-88,19880329,,,,,0,19880329,1987,,Mt. Warren,S1005,Female,2,,,xxx164.651,164.651,,,,,,,,,,,alive 3/88,,,,,,,,,,,,,,,,
29-Mar-88,19880329,,,,,0,19880329,1987,,Mt. Warren,S1007,Female,8,,,xxx164.381,164.381,,,,,,,,,,,alive 3/88,,,,,,,,,,,,,,,,
29-Mar-88,19880329,,,,,0,19880329,1987,,Mt. Baxter,S1008,Male,8,,,,,,,,,,,Unknown,,,,released back at Sand Mt.--unknown cause added by AF 12/06/2011,,,,,,,,,,,,,,,,
01-Mar-88,19880301,,,,,0,19880301,1987,,Mt. Warren,S970,Male,1,,,24715,164.485,,,,,,,,,,,alive 3/88,,,,,,,,,,,,,,,,
01-Mar-88,19880301,,,,,0,19880301,1987,,Mt. Warren,S982,Male,1,,,24711,164.479,,,,,,,,,,,alive 3/88,,,,,,,,,,,,,,,,
01-Jan-88,19880101,,,,,,19880101,1987,,,M107,Female,0,,,,,,,,,,,Unknown,,,,"Chow 1991, pg. 59. No date or cause.",,,,,,,,,,,,,,,,
01-Jan-88,19880101,,,,,,19880101,1987,,Mt. Warren,M106,Male,2,,,,,,,,,,,Lion,Unknown,,,"Chow 1991, pg. 59. Likely offspring of introduced ewe. No date given.",,,,,,,,,,,,,,,,
15-Nov-87,19871115,,,,,0,19871115,1987,,Mt. Warren,S969,Male,1,,,24714,164.484,,,,,,,Unknown,,,,alive 7/87,,,,,,,,,,,,,,,,
01-Aug-87,19870801,,,,,0,19870801,1987,,Mt. Langley,S927,Male,2,,,,,,,,,,,,,,,alive 8/87,,,,,,,,,,,,,,,,
01-Apr-87,19870401,,,,,0,19870401,1986,,Wheeler Ridge,S943,Male,6,,,10794,unknown,,,,,,,,,,,"alive 1,8/84; on Sand Mt. 4/87",,,,,,,,,,,,,,,,
16-Mar-87,19870316,,,,,0,19870316,1986,,Mt. Williamson,S996,Male,2,,,10793,160.330,Collar located in N. Bairs 05/2007,,,,,,Unknown,,,collar returned to office by climbers,initially translocated from sand mnt. To s. lubkin / observed near Williamson 8/87 / collar recovered in s. bairs,,,,,,,,,,,,,,,,
16-Mar-87,19870316,,,,,0,19870316,1986,,Mt. Langley,S995,Male,2,,,26886,160.420,,,,,,,,,,,near Williamson 8/87,,,,,,,,,,,,,,,,
01-Mar-87,19870301,,,,,0,19870301,1986,,Mt. Warren,S973,Female,4,,,24712,164.480,,,,,,,,,,,alive 3/87,,,,,,,,,,,,,,,,
23-Jan-87,19870123,,,,,0,19870123,1986,,Mt. Warren,S966,Female,2,,,24696,164.436,,,,,,,Lion,Possible,,,lion predation 1/23/87,,,,,,,,,,,,,,,,
16-Jan-87,19870116,,,,,0,19870116,1986,,Wheeler Ridge,S990,Female,1,,,22297,159.256,,,,,,,,,,,"alive 12/86, 5/01",,,,,,,,,,,,,,,,
09-Jan-87,19870109,,,,,0,19870109,1986,,Wheeler Ridge,S916,Female,5,,,,,,,,,,,,,,,"alive 1/84, 12/86",,,,,,,,,,,,,,,,
02-Jan-87,19870102,,,,,0,19870102,1986,,Wheeler Ridge,S991,Female,4,,,xxx159.275,159.275,,,,,,,,,,,alive 12/86,,,,,,,,,,,,,,,,
01-Jan-87,19870101,,,,,,19870101,1986,,Mt. Warren,M105,Unknown,0,,,,,,,,,,,Unknown,,,,"Chow 1991, pg. 59. Lamb from introduced ewe. No date given",,,,,,,,,,,,,,,,
01-Jan-87,19870101,,,,,,19870101,1986,,Mt. Warren,M103,Male,0,,,,,,,,,,,Unknown,,,,"Chow 1991, pg. 59. Lamb from introduced ewe. No date given",,,,,,,,,,,,,,,,
01-Jan-87,19870101,,,,,0,19870101,1986,,Mt. Warren,S986,Female,7,,,24697,164.435,,,,,,,Lion,Unknown,,,"emigrated to Mt. Gibbs. Believe killed by lion winter-spring/1987, based on process of elimination (could be different animal), Chow 1991, pg.59",,,,,,,,,,,,,,,,
01-Jan-87,19870101,,,,,0,19870101,1986,,Mt. Warren,S964,Male,0,,,24686,164.432,,,,,,,Lion,Unknown,,,"believe killed by lion winter-spring/1987, based on process of elimination (could be different animal), Chow 1991, pg.59",,,,,,,,,,,,,,,,
01-Jan-87,19870101,,,,,,19870101,1986,,Mt. Warren,M104,Unknown,0,,,,,found at base of cliff,,,,,,Unknown,,,,"Chow 1991, pg. 59. Lamb from introduced ewe. Found at base of cliff",,,,,,,,,,,,,,,,
01-Dec-86,19861201,,,,,0,19861201,1986,,Wheeler Ridge,S911,Female,5,,,xxx159.390,159.390,,,,,,,,,,,"alive 1/84, 12/86",,,,,,,,,,,,,,,,
01-Dec-86,19861201,,,,,0,19861201,1986,,Wheeler Ridge,S985,Male,1,,,22296,159.246,,,,,,,Unknown,,,,alive 12/86,,,,,,,,,,,,,,,,
01-Nov-86,19861101,,,,,0,19861101,1986,,Mt. Warren,S974,Female,3,,,24710,164.478,,,,,,,,,,,"emigrated to Mt. Gibbs, alive 7/86",,,,,,,,,,,,,,,,
22-Oct-86,19861022,22-Sep-86,19860922,,,0,19860922,1986,,Wheeler Ridge,S956,Male,9,,,10792,unknown,Wheeler Ridge Summit,,351066,4143140,3540,Intact,Unknown,,,,"alive 12/83, 8/84; dead 10/86 - carcass intact at high elevation on ridge. Ramey & MacAlister Brown 1986, pg. 12",,,,,,,,,,,,,,,,
01-Sep-86,19860901,,,,,0,19860901,1986,,Mt. Warren,S968,Female,4,,,24699,164.437,,,,,,,Lion,Unknown,,,"died 9/6/86; cause not clear. Chow 1991, pg. 41 says killed by mountain lion.",,,,,,,,,,,,,,,,
22-Mar-86,19860322,22-Mar-86,19860322,,,0,19860322,1985,,Mt. Warren,S975,Male,5,Horn Rings,,24709,164.474,,,,,,Intact,starvation,Probable,,,died after release; evidence of serous atrophy of cardiac fat and total marrow depletion of fat suggests starvation. Presence of ingesta in reticulum and intestine suggests food items are not of sufficient quality to meet metabolic demands.,,,,,,,,,,,,,,,,
16-Mar-86,19860316,16-Mar-86,19860316,,,0,19860316,1985,,Mt. Warren,S984,Male,0,Teeth,,24684,164.430,,,,,,Intact,starvation,Probable,,,died after release 3/16/1986; anemic at capture (normocytic and normochromic; indicating possible internal or external parasites); parasites detected at higher levels than normal (fecal),,,,,,,,,,,,,,,,
16-Mar-86,19860316,16-Mar-86,19860316,,,0,19860316,1985,,Mt. Warren,S962,Female,0,Teeth,,24685,164.431,,,,,,Intact,starvation,Probable,,,died after release 3/16/86; anemic at capture (normocytic and normochromic; indicating possible internal or external parasites); parasites detected at higher levels than normal (fecal),,,,,,,,,,,,,,,,
12-Mar-86,19860312,12-Mar-86,19860312,,,0,19860312,1985,,Mt. Warren,S983,Female,7,Horn Rings,,24716,164.486,,,,,,Intact,Capture,Probable,,,"died after release; capture myopathy at capture, slower than other animals at capture",,,,,,,,,,,,,,,,
12-Mar-86,19860312,12-Mar-86,19860312,,,0,19860312,1985,,Mt. Warren,S981,Female,0,Teeth,,24867,164.433,,,,,,Intact,starvation,Probable,,,died after release 3/12/1986; anemic at capture (normocytic and normochromic; indicating possible internal or external parasites); parasites detected at higher levels than normal (fecal),,,,,,,,,,,,,,,,
10-Mar-86,19860310,10-Mar-86,19860310,,,0,19860310,1985,,Mt. Warren,S976,Male,9,Horn Rings,,24705,164.455,,,,,,Intact,starvation,Probable,,,"died after release; 3/10/86; fell into crevice, unable to get out;  heavily parasitized with ticks and very anemic at capture",,,,,,,,,,,,,,,,
09-Mar-86,19860309,09-Mar-86,19860309,,,0,19860309,1985,,Mt. Warren,S978,Male,0,Teeth,,24688,164.434,,,,,,Intact,starvation,Probable,,,died after release 3/9/86; anemic at capture (normocytic and normochromic; indicating possible internal or external parasites); parasites detected at higher levels than normal (fecal),,,,,,,,,,,,,,,,
07-Mar-86,19860307,,,,,0,19860307,1985,,Sawmill Canyon,S993,Female,2,,,xxx159.235,159.235,,,,,,,,,,,alvie 3/7/86,,,,,,,,,,,,,,,,
07-Mar-86,19860307,,,,,0,19860307,1985,,Mt. Baxter,S994,Female,12,,,,,,,,,,,,,,,alive 3/7/86,,,,,,,,,,,,,,,,
05-Mar-86,19860305,05-Mar-86,19860305,,,0,19860305,1985,,Sawmill Canyon,S992,Female,8,Horn Rings,,,,Euthanized at capture Sawmill Canyon winter range,,,,,Intact,Capture,Certain,"pelage fair condition, excessive ticks noted, 1-2mm fat beneath skin over rump, brisket and ribs, omentum 50% fat, kidney 60% fat. Good fat stores over corona and cardiac groove.  Bone marrow, pink and solid",,"Euthanized because of left hind metatarasal fracture; pregnant, fetus (C.R. -= 450 mm, hind foot = 140mm) (age updated based on WIL report)",,,,,,,,,,,,,,,,
05-Mar-86,19860305,,,,,0,19860305,1985,,Mt. Warren,S987,Male,0,,,,,,,,,,,Unknown,,,,died after release (never seen),,,,,,,,,,,,,,,,
05-Mar-86,19860305,,,,,0,19860305,1985,,Mt. Warren,S988,Male,0,,,,,,,,,,,Unknown,,,,died after release (never seen),,,,,,,,,,,,,,,,
01-Dec-84,19841201,,,,,0,19841201,1984,,Wheeler Ridge,S909,Female,5,,,,,,,,,,,,,,,"alive 1/84, 12/84",,,,,,,,,,,,,,,,
01-Aug-84,19840801,,,,,0,19840801,1984,,Mt. Langley,S954,Male,2,,,10812,160.450,,,,,,,,,,,alive 8/84,,,,,,,,,,,,,,,,
01-Aug-84,19840801,,,,,0,19840801,1984,,Mt. Langley,S941,Female,2,,,10803,160.225,,,,,,,,,,,alive 8/84,,,,,,,,,,,,,,,,
01-Aug-84,19840801,,,,,0,19840801,1984,,Wheeler Ridge,S953,Male,4,,,10795,unknown,,,,,,,,,,,"alive 12/83, 8/84; prob. seen 12/86",,,,,,,,,,,,,,,,
01-Aug-84,19840801,,,,,0,19840801,1984,,Mt. Langley,S950,Female,5,,,10809,160.405,,,,,,,,,,,alive 8/84,,,,,,,,,,,,,,,,
01-Aug-84,19840801,,,,,0,19840801,1984,,Wheeler Ridge,S912,Male,8,,,,,,,,,,,,,,,alive 8/84,,,,,,,,,,,,,,,,
01-Aug-84,19840801,,,,,0,19840801,1984,,Mt. Langley,S942,Female,2,,,10804,160.240,,,,,,,,,,,alive 8/84,,,,,,,,,,,,,,,,
01-Aug-84,19840801,,,,,0,19840801,1984,,Mt. Langley,S944,Female,3,,,10805,160.255,,,,,,,,,,,alive 8/84,,,,,,,,,,,,,,,,
01-Aug-84,19840801,,,,,0,19840801,1984,,Mt. Langley,S925,Female,4,,,x1x159.390,159.390,,,,,,,,,,,alive 8/84,,,,,,,,,,,,,,,,
01-Aug-84,19840801,,,,,0,19840801,1984,,Mt. Langley,S946,Female,2,,,10808,160.390,,,,,,,,,,,alive 8/84,,,,,,,,,,,,,,,,
01-Dec-83,19831201,,,,,0,19831201,1983,,Wheeler Ridge,S905,Male,1,,,,,,,,,,,,,,,"alive 5/79, 9/79, 4/80, 12/83",,,,,,,,,,,,,,,,
01-Apr-83,19830401,,,,,,19830401,1982,C_Massing,Sawmill Canyon,M87,,0,,,,,Goodale Crk,,378500,4091100,2494,,Lion,Unknown,deteriorated hoof found. Believed killed winter 1982.,,"Wehausen 1983, pg. 7; UTMs estimated from description",,,,,,,,,,,,,,,,
01-Apr-83,19830401,,,,,,19830401,1982,C_Massing,Sawmill Canyon,M86,Female,3,,,,,Goodale Crk,,378500,4091100,2494,,Lion,Unknown,skull weathered,,"Wehausen 1983, pg. 7; UTMs estimated from description",,,,,,,,,,,,,,,,
19-Mar-83,19830318,,,,,,19830318,1982,C_Massing,Mt. Baxter,M85,,0,,,,,Sand Mtn,,384500,4084500,2040,Consumed,Lion,Probable,"hair, rumen contents, and a few bone chips remaining. found before lions finished consuming carcass",lion tracks,"Wehausen 1983, pg. 6; UTMs estimated from description",,,,,,,,,,,,,,,,
15-Mar-83,19830315,,,,,,19830315,1982,C_Massing,Sawmill Canyon,S949,Female,5,,,,,base of north side of Sawmill Ridge,,381000,4086800,2531,Consumed,Lion,Probable,"hair and rument contents in a pile typical of lion kills, well-chewed backbone located a short distance above. No skull located.","hair and rument contents in a pile typical of lion kills, well-chewed backbone located a short distance above.","Wehausen 1983, pg. 6. Sheep was collared, but no collar number given. She escaped from the trailer during the 1982 capture and was last seen alive 2/1/1983. UTMs estimated from description",,,,,,,,,,,,,,,,
14-Mar-83,19830314,,,,,,19830314,1982,C_Massing,Mt. Baxter,M84,,0,,,,,Sand Mtn,,384500,4084500,2040,Consumed,Lion,Probable,"hair, rumen contents, and a few bone chips remaining. killed in February, found in March, 1983",lion tracks,"Wehausen 1983, pg. 6; UTMs estimated from description",,,,,,,,,,,,,,,,
02-Feb-83,19830202,,,,,,19830202,1982,C_Massing,Mt. Baxter,M83,,0,,,,,Sand Mtn,,384500,4084500,2040,Consumed,Lion,Probable,"hair, rumen contents, and a few bone chips remaining",lion tracks,"Wehausen 1983, pg. 6; UTMs estimated from description",,,,,,,,,,,,,,,,
01-Jan-83,19830101,,,,,0,19830101,1982,,Wheeler Ridge,S913,Female,5,,,xxx159.375,159.375,,,,,,,,,,,alive 1/83,,,,,,,,,,,,,,,,
01-Jan-83,19830101,,,,,,19830101,1982,C_Massing,Mt. Baxter,M79,Female,,,,,,base of Black Canyon range,,384900,4082300,1666,,Unknown not Predation,,,"ewe was old, teeth worn down to the gums. No sign of predation","Wehausen 1983, pg. 5; UTMs estimated from description",,,N,N,,,,,,,,,,,,
01-Jan-83,19830101,,,,,,19830101,1982,C_Massing,Mt. Baxter,M81,Male,5,Horn Rings,,,,Sand Mtn,,384500,4084500,2040,,Lion,Unknown,,"lion kill--no description, occurred in spring 1982","Wehausen 1983, pg. 5; UTMs estimated from description",,,,,,,,,,,,,,,,
01-Jan-83,19830101,,,,,,19830101,1982,C_Massing,Mt. Baxter,M80,Male,4,Horn Rings,,,,Sand Mtn,,384500,4084500,2040,,Lion,Unknown,,"lion kill--no description, occurred in spring 1982","Wehausen 1983, pg. 5; UTMs estimated from description",,,,,,,,,,,,,,,,
01-Dec-82,19821201,,,,,0,19821201,1982,,Wheeler Ridge,S902,Female,2,,,3400,unknown,,,,,,,,,,,"alive 6/79 w/ lamb, 9/79, 3/80, 12/82",,,,,,,,,,,,,,,,
01-May-82,19820501,,,,,0,19820501,1982,,Wheeler Ridge,S958,Male,5,,,10793,160.330,,,,,,,Unknown,,,,died 5/82,,,,,,,,,,,,,,,,
01-Apr-82,19820401,,,,,0,19820401,1981,,Mt. Langley,S959,Male,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Apr-82,19820401,,,,,0,19820401,1981,,Mt. Langley,S952,Male,6,,,,,,,,,,,,,,,"seen at  Williamson 1/83, 12/84",,,,,,,,,,,,,,,,
01-Apr-82,19820401,,,,,0,19820401,1981,,Mt. Langley,S947,Male,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Apr-82,19820401,,,,,0,19820401,1981,,Mt. Langley,S960,Male,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01-Apr-82,19820401,,,,,0,19820401,1981,,Mt. Langley,S955,Male,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-Mar-82,19820331,,,,,0,19820331,1981,,Mt. Langley,S951,Female,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
